epoch,num_heads,lambda_bal,train_loss,val_loss,val_score,head_cosine_train,head_cosine_val,balance_loss_train,balance_loss_val,router_entropy_norm_train,router_entropy_norm_val,lambda_hard,hard_organ_routing_loss_train,hard_organ_routing_loss_val,val_router_util_H1,val_router_util_H2,val_router_entropy_dec1,val_router_entropy_dec2,val_router_entropy_dec3,val_router_entropy_dec4,val_util_dec1_H1,val_util_dec1_H2,val_util_dec2_H1,val_util_dec2_H2,val_util_dec3_H1,val_util_dec3_H2,val_util_dec4_H1,val_util_dec4_H2,train_liver_pos_dice,val_liver_pos_dice,val_liver_pos_iou,train_spleen_pos_dice,val_spleen_pos_dice,val_spleen_pos_iou,train_right_kidney_pos_dice,val_right_kidney_pos_dice,val_right_kidney_pos_iou,train_left_kidney_pos_dice,val_left_kidney_pos_dice,val_left_kidney_pos_iou,train_stomach_pos_dice,val_stomach_pos_dice,val_stomach_pos_iou,train_pancreas_pos_dice,val_pancreas_pos_dice,val_pancreas_pos_iou,train_gall_bladder_pos_dice,val_gall_bladder_pos_dice,val_gall_bladder_pos_iou,train_right_adrenal_gland_pos_dice,val_right_adrenal_gland_pos_dice,val_right_adrenal_gland_pos_iou,train_left_adrenal_gland_pos_dice,val_left_adrenal_gland_pos_dice,val_left_adrenal_gland_pos_iou,train_duodenum_pos_dice,val_duodenum_pos_dice,val_duodenum_pos_iou,train_esophagus_pos_dice,val_esophagus_pos_dice,val_esophagus_pos_iou,train_bladder_pos_dice,val_bladder_pos_dice,val_bladder_pos_iou
1,2,0.1,8.193355648277539,2.9622552953501784,0.5401552734880121,0.8256930338356105,0.7682922493303174,0.0008711997294629111,0.00557953035215743,0.9119361211098556,0.8840245272026581,0.0,0.0,0.0,0.49249374386674966,0.5075062348458772,0.9682710292387982,0.972774823912147,0.9250464659699507,0.6700057980695279,0.48922733323914663,0.5107726392562157,0.49784096967336,0.5021590110666357,0.4801754375704292,0.519824540466408,0.5027312366735368,0.49726874271487975,0.7421888329457527,0.8385394921097871,0.7638951168289142,0.620537011286043,0.8468297836270045,0.7782222998810312,0.5977288805038687,0.8474876751956729,0.7703280941797039,0.5207562910986001,0.8460143370482274,0.7688636632402643,0.5479505194166038,0.6702816747964356,0.5740938847292599,0.35735852301582893,0.5338117924895253,0.40922703922062764,0.35707208779160576,0.5266103295765717,0.43086487660790684,0.10536378931141188,0.19742079956707434,0.12179692265600006,0.004599778246238542,4.010755185233596e-09,4.010755185233596e-09,0.2529930139940751,0.4319972596135852,0.3086172817869068,0.0007812778145116034,2.7751425785478347e-09,2.7751425785478347e-09,0.5567838715452861,0.7428701310463627,0.6619671177255263
2,2,0.1,4.8042276806188635,2.098530746342546,0.639754432773414,0.7518066094182734,0.7371124015643753,0.0015406708572008763,0.005151163153755046,0.868286432664243,0.8625919352583333,0.0,0.0,0.0,0.47890530604353837,0.5210946650326658,0.9580485096323788,0.9705851651103048,0.9060744699977693,0.6156595889943527,0.4471448955216916,0.552855042575979,0.4737255433384253,0.5262744366582018,0.4887353615020138,0.5112646195082978,0.506015421649496,0.4939845582119732,0.8610512832155911,0.8856203291075876,0.8244450988790748,0.8512710744595192,0.8700559606592265,0.8068565565274687,0.8668013463696337,0.885848914922323,0.8177410938880196,0.8730075548820261,0.8895918198125915,0.831678175766402,0.7685833380315431,0.7411223060852481,0.6432594944175428,0.6606651268791972,0.6506559001782296,0.512670790922784,0.6860538324152179,0.6690039588607535,0.5628221938437844,0.39760651494341875,0.5106933201248469,0.3778621744644831,4.08006072655657e-05,4.078457523627199e-09,4.078457523627199e-09,0.5824838926548542,0.5305347708827762,0.4046601634861992,0.057167290993663564,0.2743759377001605,0.18464924441909594,0.7362694372648927,0.7695499708687672,0.6818229223718851
3,2,0.1,3.019857184831043,1.5037027417987086,0.7247579691717226,0.7193696916636682,0.7154305886789785,0.0023401875196240114,0.004152935199297751,0.8539833130357009,0.8511294541445449,0.0,0.0,0.0,0.4848825474715287,0.5151174144815155,0.9738396344001061,0.9607358399161946,0.8595672278177171,0.6103751156605831,0.4546984114479316,0.5453014948200476,0.49738241194867766,0.5026175680479495,0.49678674279427043,0.5032132372023568,0.49066261646428616,0.5093373604912876,0.9100208418158112,0.9080874053812761,0.8518179827382599,0.9052808117876397,0.910156490203265,0.8593884468607906,0.903937333095015,0.9016378501813453,0.8400254007054773,0.9216747245279319,0.89108637754452,0.8332589022413279,0.81863340580254,0.7924899312803984,0.7067794527129543,0.7208221415041025,0.6600373379189083,0.5236220356187172,0.7548620295902772,0.656469996792518,0.5572200234006999,0.5925804000007051,0.5548104204996405,0.42170930392497735,0.3987267204606163,0.43859047168716947,0.32718730927734935,0.6681996769258945,0.5389375004150181,0.41336318168020875,0.5793713183537498,0.6402504116821355,0.5191737313084656,0.798173407561681,0.8045414364744772,0.7261750341362665
4,2,0.1,2.1884590475433483,1.414628627099831,0.746970573899081,0.6995967915833224,0.713081078734798,0.0021870561015901848,0.006550750315802484,0.838771769784083,0.8441734868112335,0.0,0.0,0.0,0.5070123569765329,0.4929875995026154,0.972746722687399,0.9647890674013669,0.853671129868955,0.5854870236379489,0.4670754173715639,0.5329244732180961,0.49918641173650347,0.500813569476545,0.5411385015970995,0.4588614764397377,0.5206491039588608,0.4793508765108191,0.9225852666526575,0.9119009730357415,0.8596620582974042,0.918710432878109,0.9077479823575172,0.8564053699104511,0.9158761758995031,0.9091697500997656,0.854448003850625,0.9293672626394179,0.8974870634409525,0.8429914834636041,0.8442788250543382,0.8077713469713642,0.7228782575294714,0.7494993426685076,0.6311753838532143,0.5109716477700808,0.7911118143964195,0.6386332782916284,0.5443541496656569,0.6422472286286478,0.5761023060464692,0.43751098036121927,0.6368771041859174,0.5738766812736036,0.44651974619716117,0.704308624820673,0.5884131076789695,0.45660893768853966,0.7440027782935296,0.7135895732841776,0.5873768572152767,0.8148002719262588,0.8077794404555683,0.7305253451924327
5,2,0.1,1.9232274070215403,1.2550613797293302,0.7653570949322983,0.6933147746499773,0.68973905483341,0.0020792118640039483,0.004627429770299934,0.8324760268178452,0.8247387068612235,0.0,0.0,0.0,0.49128775862879764,0.5087121919034019,0.9687956705385324,0.9626196118709451,0.8443471738000035,0.5231923811019413,0.4697604479432917,0.5302394237242588,0.48585785084030253,0.5141421255746396,0.47336037264389247,0.5266396062714713,0.5361723600466506,0.46382761846323944,0.9288448355174957,0.9135452091911551,0.8623542307870145,0.9246357388150491,0.9125388287094108,0.8588228297624809,0.927984729962886,0.922349775703301,0.8696360321281367,0.9358579465729242,0.9117612915089859,0.862354834520544,0.8593022555412284,0.8271787757969054,0.7467321429032496,0.768617546274793,0.6808156409325195,0.5512853905927124,0.8107216738083124,0.665053724623725,0.5823245251124388,0.6759493106682615,0.6308838695527553,0.4882417968348791,0.6804958011626068,0.5835509792681259,0.46037386717677536,0.7293093980157673,0.5893738985298114,0.4623688519681777,0.7816928634713389,0.7385795466414704,0.6131854212337127,0.8329887972490715,0.8086535987294144,0.7337966344909259
6,2,0.1,1.7770767591834131,1.2413063067683643,0.7717400482487707,0.6777422774787857,0.692055898864253,0.0016356240756217773,0.004632790207924219,0.8179019853618738,0.8285562297384215,0.0,0.0,0.0,0.500333086838798,0.4996668586249795,0.9707123452033045,0.9645119040461084,0.8318724165968343,0.5471282528371227,0.4756365617116292,0.524363280018441,0.49705987229368853,0.5029401050673591,0.4938050140193801,0.5061949657069312,0.5348308979113356,0.46516908208529156,0.9351675771235598,0.9170623602262917,0.8669275973328917,0.930173265933969,0.9183474366901925,0.8704953443863102,0.9330485137959925,0.9275451025358049,0.8780586251462112,0.93872649513528,0.9146524487839927,0.8666981407467171,0.8718359429970383,0.8128710697979364,0.7325061197401279,0.7825101484301407,0.6596478451671102,0.5376518739979983,0.8216348638803959,0.707379904337577,0.6123323973463951,0.694790274694922,0.6186912303683916,0.48166661032050306,0.7096051663369308,0.6128778858413292,0.4825247795659851,0.7509778370382382,0.6069023038441055,0.4740157598921085,0.7997030125352045,0.7458464405051647,0.6269089518966122,0.8441192601300823,0.8190565508873536,0.7456554802137415
7,2,0.1,1.660747953120482,1.2407089427083908,0.7710808642184213,0.6767971739141191,0.6827349649264969,0.0011779722064153848,0.003840341837541088,0.8207140555521961,0.8171983822132725,0.0,0.0,0.0,0.4944503775664738,0.5055495701274093,0.9706413494486387,0.9609279301431444,0.8376450679199495,0.4995791833687261,0.4831999315291035,0.5167999236491803,0.5016190163672917,0.4983809624129142,0.4786508867259469,0.5213490942167858,0.5143316790225014,0.4856682985412831,0.9378611291370199,0.9241644273679784,0.8767140581201263,0.9345150503814513,0.9231449757706245,0.8786700349876434,0.9374018617740693,0.9250975104453877,0.8786006405369661,0.940816647022715,0.9152656556133466,0.8686259898140503,0.8822759459038353,0.8162869179136489,0.7405432993447894,0.79418797419431,0.7000364321834676,0.5767276261276519,0.8315592632834405,0.7050151383050519,0.6154541847216576,0.7140642720214609,0.548120495095934,0.4241038849788708,0.7292269194897761,0.649155304953865,0.5226892256880544,0.7674633573748537,0.580280933506395,0.45829353426570835,0.8136595616266846,0.7436634315495604,0.6242501567159955,0.8521397022137746,0.8227391479157952,0.7508958504108054
8,2,0.1,1.5795173121184571,1.1836547035532423,0.787616557942839,0.6856855911857075,0.6933959537352564,0.0015470868886858905,0.004761628843621753,0.826858074323746,0.8287550601559162,0.0,0.0,0.0,0.49864010367534056,0.5013598352332774,0.968526099274218,0.9479277112316382,0.84625518254412,0.5523112471006355,0.4772149568377168,0.5227848682003498,0.4682471728514111,0.5317528022795307,0.49934158033254195,0.5006583984476639,0.5497567026523236,0.450243276668514,0.9410010947962071,0.9261084462117165,0.8801584788228058,0.9369313557455492,0.9290905327582911,0.8840323210654342,0.9386237428217495,0.929693775017359,0.8815342106580731,0.9425173671994233,0.9190232466787948,0.8726980315348488,0.8880894058506298,0.8244837445808946,0.7483648483623068,0.8041497153074963,0.7099647738886221,0.5878680503228586,0.8403084644711228,0.7215143632503407,0.635447385173711,0.7247213010425828,0.6791568569025811,0.5358495745247445,0.7385620580811193,0.6643048282242765,0.53115106817525,0.7803791633309323,0.6093722018403548,0.4847291987285642,0.8233269134170703,0.742326922155112,0.6246065536775471,0.8605981646316497,0.7963590038057252,0.7162926399690633
9,2,0.1,1.5044929288776236,1.163813206671111,0.7883983080689898,0.6774539114517713,0.6831047516020518,0.0012697080637786174,0.005166989756780879,0.8230859488439296,0.8271620506061719,0.0,0.0,0.0,0.5150248396829142,0.48497509503580816,0.9642818320094864,0.945617516159741,0.8469454290645193,0.5518034219471506,0.47929899120817376,0.5207008024056753,0.4996763800952981,0.5003235962520651,0.5195149172460681,0.4804850620747694,0.5616090658570634,0.43839091238251077,0.9433466348300952,0.9251642809469968,0.8776780003760943,0.9395843595123149,0.9300167622713509,0.8843317960737755,0.940924142148307,0.9316480648203798,0.8846148534447654,0.9446996498655348,0.9191587824332039,0.8724120755628163,0.8940326357268742,0.8180526343786604,0.7463385870271304,0.8123360914421488,0.6957376962029249,0.5757176467968809,0.8479797124147654,0.7365424329138587,0.6455225265386845,0.7352680780982324,0.6588680536210371,0.5231531649439481,0.7510090746236542,0.6522686390201946,0.5238687869748128,0.7917606716215968,0.6183744345945201,0.4909104152573809,0.8321065856028272,0.7530732013855189,0.6358144150636562,0.8664886777131753,0.8218747142392309,0.7444183790077693
10,2,0.1,1.4487154878886317,1.150848694846089,0.7892602656079485,0.6734286653116809,0.6733935975433748,0.0010393031451198782,0.004812251593981354,0.8225984130456289,0.8193687996626441,0.0,0.0,0.0,0.5137995046282572,0.4862004277927805,0.9639964172629272,0.9426198265179485,0.8302074007166216,0.540651548949499,0.4808012794475166,0.5191985153827537,0.5084730810454102,0.4915268937476368,0.5127864709111298,0.48721350976128697,0.553137185149182,0.44686279464470824,0.9452382321109928,0.9275091747677416,0.8822156019378966,0.9417314390525889,0.9194636124859186,0.8741209318293769,0.9426286110532388,0.9305693664805403,0.8831334768163416,0.945351994524181,0.9190354709631103,0.8696631099557676,0.8983397526904547,0.8264110421214953,0.7528423205150699,0.8181854528313252,0.7075612465358941,0.5876784934687042,0.8534129729283095,0.7155522866835432,0.627943486063981,0.7407716329891416,0.6709819812893285,0.5328569240477705,0.7606643232288904,0.6407591228749632,0.5162111239525877,0.8013504363046583,0.6336741361824219,0.5027009791490346,0.8378109746076435,0.7708367945568979,0.6533752499237901,0.871825042058246,0.8087689523535269,0.7392479403185948
